smiles
CC1=NC(C)=C(C)[NH2+]1
N#CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
CCCCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
N#CC[n+]1ccccc1
CCCCCC[N+](CC)(CC)CC
CC[n+]1ccc(C(F)(F)F)cc1
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc(C)c2)cn1C
CCCCCCC[S+]1CCCC1
Cn1cn[n+](CCN=[N+]=[N-])c1
Cc1cc[n+](CN2CCOCC2)cc1
CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(Br)cc2)cn1C
Oc1cc[nH+]cc1
[N-]=[N+]=Nc1nc(N=[N+]=[N-])[nH+][nH]1
C[NH+]1C=NC=N1
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCCCCCCCC[n+]1ccn(C)c1
CCOC(=O)[C@H](CC)[n+]1ccccc1
CCCc1cn(CCC)n[n+]1CCC
CCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
C[n+]1ccn(CCN)c1
CCCCCCCCCCOC[NH+]1C=CN=C1
C=CC[n+]1ccn(CC)c1
C[NH+](CCO)CCO
C=CC[N+](C)(C)C
CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C
C=CCCC[P+](CC)(CC)CC
CCCCCCCCCCCCn1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
CCCCCCCCC[n+]1ccn(C)c1
CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1
CCCCCCCC[P+](CCC)(CCC)CCC
C[N+](C)(CCO)CCO
C[C@@H](CC[C@H](C)[N+]1(C)CCCC1)[N+]1(C)CCCC1
CC[N+](CC)(CC)CCOS(=O)(=O)O
CCOC(=O)Cn1c(C)[n+](CC(=O)OCC)c2ccccc21
CCCCCCCCCCCn1cc[nH+]c1
Cc1csc[n+]1CCO
CCOC(=O)C(C)[N+](C)(C)Cc1ccccc1
CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC
C=CC[n+]1ccc(CO)cc1
C[N+](CO)(CO)CO
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCC[n+]1ccn(C)c1
CCCCCCCCCCCCOC[n+]1ccccc1
C1=C[C@H]([n+]2ccccc2)CCC1
CCn1cc[n+](C(C)CO)c1
C[N+]1(C)CCCCC1
Cc1ccc[n+](CCOc2ccccc2)c1
CCCC[NH+]1CCCC1
COCCOCC[n+]1ccn(C)c1C
Cn1cc[n+](CCC(=O)O)c1
CCC[S+]1CCCC1
CCCCOCc1n(CC)cc[n+]1C
C#CCCCn1cc[n+](CCCC#C)c1
CCCCCCCCCCCCC[n+]1ccccc1
C[n+]1ccn(CCC2CCCC2)c1
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
CCCN(C)c1c(N(C)C)[c+]1N(C)C
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCOS(=O)(=O)O
C=CCn1c[n+](CC(=O)c2ccccc2)c2ccccc21
CCCCCCCCCCCCc1cc[nH+]cc1
Cn1cc[n+](CC2CCCCC2)c1
CCCCCCn1cc(-c2ccccc2)[n+](C)n1
CC[C@H](O)[n+]1ccn(C)c1
CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC
CC[N+](C)CC
CCOC(N(C)C)=[N+](C)C
CCCCCCCC[n+]1ccc2ccccc2c1
CCCCCCCC[NH2+]CCN
FC(F)(CC[n+]1ccccn1)C(F)(F)S(F)(F)(F)(F)F
CC[NH2+][C@H](C)C(=O)OCC
C=CC[N+](CCCC)(CCCC)CCCC
CCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21
CC(C)C[N+]1(C)CCCC1
CC[N+](C)(C)CCOC(C)=O
c1ccc(Cn2cc[n+](Cc3ccccc3)c2Sc2ccccc2)cc1
CC[NH+]1C=CN=C1
CCCCCOC[NH+]1C=CN=C1
C=CC[P+](CCCC)(CCCC)CCCC
CCCCCCCCCC[N+](C)(C)CCO
CC(=O)[NH+]1CCOCC1
C[NH+]1C=NC(N=[N+]=[N-])=N1
CCCOCc1n(CC)cc[n+]1CCC
CCn1c[n+](C)cc1C
COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(OC)cc2)c2ccccc21
CCCCCCCCC[n+]1cccnc1
CC[NH+](C)C
COC(=O)[C@@H]1CCC[N+]1(C)C
C[N+](C)(C)CCC[N+]1(C)CCCCC1
CCOCn1cc[n+](COC)c1
C=CCn1c[n+](CC)c2ccccc21
CCOCCn1cc[n+](CCOCC)c1C
BrC[C@@H](Br)Cn1cc[n+](C[C@@H](Br)CBr)c1
CCN(CC)CCn1cc[n+](C)c1
CCCC[n+]1ccccc1SCc1ccccc1
Cc1cc[n+](CC(=O)Nc2ccc(I)cc2F)cc1
Cn1cc[n+](C(C)(C)C(=O)c2ccccc2)c1
CCCCn1cc[nH+]c1
C[S+]1CCCC1
[2H]C([2H])([2H])n1cc[n+](CC)c1
CCCCC(C(=O)OCC)[N+](C)(C)Cc1ccccc1
CCCCC/C=C/C/C=C/CCCCCCCC[n+]1ccn(C)c1
CCCCCCCn1cc[n+](CCCCCCC)c1
CCCC[n+]1c(C)c(C)n(C)c1C
CCCC[n+]1cn(CCOCCn2cn[n+](CCCC)c2)cn1
CCCC[n+]1cc2n(n1)CCCC2
CCCC[N+](C)(CC)CC
CCCCCCCn1c[n+](CCC(F)(F)F)cn1
Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21
CC[N+](CC)([C@@H](C)OC)[C@@H](C)OC
CC(C)COC(=O)CC[C@@H]([NH3+])C(=O)OCC(C)C
c1ccn2cc[nH+]c2c1
CCOCn1cc[n+](CCOC)c1
COCCC[N+]1(C)CCCC1
CCCCCn1cc[n+](CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
CCS(=O)(=O)CC[n+]1ccn(C)c1
Cn1cc[n+](N)n1
C[N+]1(C(OCCC(F)(F)C(F)(F)C(F)F)C(F)F)CCOCC1
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
CCOC(=O)[C@@H]1CCC[N+]1(C)C
C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F)c1
CCCC[N+](C)(CCCC)CCCC
CC(C[N+](C)(C)C)c1ccccc1
CCCN(C)C(N(C)C)=[N+](C)C
CCCCCC[N+](C)(C)CCOCCCC
CCCCCCC[n+]1ccn(C)c1C
CCCCn1cc[n+](CCC(=O)OC)c1
CCCC[N+](CCC)=C(N(C)C)N(C)C
CCC[N+](CCC)=C(N(C)C)N(C)C
OCCc1cccc[nH+]1
Nn1cn[n+](CCBr)c1
CCCC[NH+](CCCC)CCCC
O=S(=O)(O)CCC[n+]1cc[nH]c1
CCOCCn1cc[n+](COC)c1CC
CCCCCCCC[n+]1ccc(C#N)cc1
CCOP(=S)(OCC)SCCCCC[n+]1ccn(C)c1
CCCCCCCCCCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
CCC[S+]1CCCCC1
CCCC[P+](CCCC)(CCCC)COC
Cc1cccc[nH+]1
Cc1cc(C)[nH+]c(C)c1
CCSCC[P+](CC)(CC)CC
CCCC[P+](CCCC)(CCCC)CCOC
CCCCC/C=C\C/C=C\CCCCCCCC[n+]1ccn(C)c1
C[N+]1(CCCC#N)CCOCC1
C=CC=C(C)C[N+](C)(C)CC=Cc1ccccc1
CCOS(=O)(=O)CCCCn1cc[n+](C)c1
CCCCCC[N+](CCCCCC)(CCCCCC)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CC[n+]1c(CO)n(CCC#N)c2ccccc21
On1cc[n+](O)c1
CC(C)[N+](C)(C)C
CCCCCCCCCCCCCCCC[N+](C)(C)C
CCC(C)n1cc[n+](C)c1
CCCC[n+]1ccn(CCCNCc2ccccc2O)c1
CC(C)COC(=O)C[n+]1ccccc1
CCCCCCCCCCn1cc[n+](CCC#N)c1
CC[C@H](CO)[N+](C)(C)C
CCCCCC=CCC=CCCCCCCCCN1C=C[NH+](C)C1
COC(=O)CCC[n+]1ccn(C)c1
CCCCOCn1cc[n+](C)c1
COCC[N+]1(CCOC)CCCC1
CCOC(N)C(O)C[n+]1ccccc1
CCCC[n+]1cccc2ccccc21
CCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1
CCCCCCCCCCOCn1cc[nH+]c1
CC[N+]1(C)CCCC1
CCCCCCCCCCCCOC(=O)C[N+](C)(C)C
CCCC[n+]1cn(CCOCCOCCOCCn2cn[n+](CCCC)c2)cn1
CCCCN(C)C(=O)Cn1cc[n+](C)c1
CCN(CC)C(=O)C[n+]1ccn(-c2c(C)cc(C)cc2C)c1
CCCCCC[n+]1cccc(C)c1
C[NH+](C)C
CCCCCCC[n+]1cccc(C)c1
CCCC[N+](C)(C)C(C)C
CC(C)n1c(N)[n+](CC(=O)c2ccccc2)c2ccccc21
CCc1ccc(C(=O)C[n+]2ccn(C)c2)cc1
CCCC[n+]1cnn(C)c1
C[n+]1cccc(O)c1
Cn1cc[n+](CC=NO)c1C1OCCO1
C[N+](C)(CCO)c1ccccc1
CCCCCCCCCCCC[n+]1ccc2ccccc2c1
CCO[C@H](C)[N+]1(C)CCOCC1
CCCC[n+]1ccn(CCCS(=O)(=O)O)c1
COCCC[n+]1ccn(CCC#N)c1
[K+]
CCCCCCCCCC[N+](C)(C)COC1CC(C)CCC1C(C)C
COc1ccc(C(C[N+](C)(C)C)c2ccc(OC)cc2)cc1
CCOC(C)=[N+](C)C
Cc1n(CCc2ccccc2)cc[n+]1CC(=O)c1ccc(Br)cc1
CCCCn1cc[n+](COCC)c1CC
CCCCn1cc[n+](CC(C)O)c1
CCn1c(C)[n+](CC#N)c2ccccc21
CCCC[N+](C)(C)CCN=[N+]=[N-]
CCCC[NH+]1CCC(C)C1
C[N+](C)(C)CCCl
CCCn1cc[n+](COC)c1C
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
C[N+](C)(CC#Cc1ccccc1)CC=Cc1ccccc1
CCCCCCCCCc1cc[nH+]cc1
CC[n+]1ccn(C)c1C
CCCCCCCCCC[n+]1cn([C@H](C)F)cn1
CC(C)CC[N+](CCC(C)C)(CCC(C)C)CCC(C)C
CCCCC[n+]1ccn(C)c1
Cn1c[n+](CC(=O)c2ccccc2)c2cc([N+](=O)[O-])ccc21
CCOC(=O)C[S+](C)C
CCn1cn[n+](C)c1
CCCC[N+](C)(C)N
CCCCCCSC(N(C)C)=[N+](C)C
CCC[n+]1ccn(CC)c1
CCCCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1
CCOC(=O)C[n+]1c(C)n(C)c2ccccc21
COCCc1n(CCOC)cc[n+]1C
C[N+]1(CC(O)CO)CCCC1
Cc1[nH+]ccn1CCCC#N
C=C(C[n+]1ccccc1)C(=O)O
CC[n+]1ccn(CCOC)c1CCOC
CCCCCCCCCCN1C(=CC=Cc2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21
COc1ccc(OC)c(C(=O)C[n+]2ccn(C)c2)c1
C#CC[n+]1c(CO)n(CCC#N)c2ccccc21
CCCCCn1cc[n+](CCOC)c1CC
CC[N+]([C@H](C)OC)([C@H](C)OC)[C@H](C)OC
CCCCCCCCCCCCCCCCCC[N@+]1(C)CCCC1=O
COC(=O)[C@@H]([NH3+])CO
C[S+](C)CCC#N
CCCCCCCC[NH+]=C(N(C)C)N(C)C
C#CC[N+](CC=C)(CC=C)CC=C
C[N+]1(C)CCCC1
CCCCC(C[N+](C)(C)C)OCC
OCCCCCCn1cc[nH+]c1
CCCCN1C=C[N+]=C1
C[N+](C)(C)CCCC#N
Cc1ccc2c(c1)[n+](CCc1ccccc1)cn2CCc1ccccc1
C=CN(C)C(N(C)N)=[N+](C)C
CC[n+]1ccn([C@H](CO)CC(C)C)c1
CCCCCCC[N+]1(C)CCCCC1
CCOCC[N+](C)(C)COC
CCCCCCN(CCCCCC)[C+](N(C)C)N(C)C
COCCOCC[N@+]1(C)CCC[C@@H](C)C1
C[n+]1ccccc1
C[n+]1cc2n(n1)CCCC2
C[n+]1ccn(C(c2ccccc2)c2ccccc2)c1
COC(=O)C([N+])CO
CCc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1Cc1ccc([N+](=O)[O-])cc1
CCCCCCCCCC[n+]1cc[nH]c1
CCCCCCCCCn1c[n+](CCCCCCCCC)c2ccccc21
CC[C@H](COC)[N+](C)(C)C
CCCCCC[C@@H](C)Cc1cccc[n+]1CCCCCC
CC[n+]1ccc(C#N)cc1
O=C(Cn1cc[n+](CC(=O)c2ccc(Br)cc2)c1)c1ccc(Br)cc1
C[N+]1(C[C@H](O)CO)CCCC1
C[n+]1ccn(Cc2ccccc2)c1
C[n+]1cn(CCC(F)(F)F)cn1
N#CCCn1cc[n+](Cc2ccccc2)c1
C[n+]1ccn(CCC(F)(F)C(F)(F)S(F)(F)(F)(F)F)c1
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1
C1CCC([NH2+]C2CCCCC2)CC1
CCCCCc1c(C)cc(C)c[n+]1CC
CCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C
COC(=O)c1ccc[n+](C)c1
C[N+]1(CCCF)CCOCC1
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCCCC
COCCOCCn1cc[n+](CCC#N)c1
CCOC(=O)n1cc[n+](Cc2ccc(C=CC(=O)OC)cc2)c1
C[N+]1(C[Si](C)(C)O[Si](C)(C)c2ccccc2)CCCC1
CCCCn1cc[n+](COC)c1C
CC[N+]1(C)CCOCC1
CCCCCCn1c(C)c[n+](C)c1CC
C[n+]1ccn(CCCCCCCCn2cc[n+](C)c2)c1
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)Cc1ccccc1
N#CCC[n+]1ccn(CCO)c1
C=CC[N+](C)(C)c1cc(C)cc(C)c1O
CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
C[n+]1ccn(CCCO)c1
CC[n+]1c(-c2cc(C)nc3ccccc23)[nH]c2ccccc21
CC[N+](CC)(CC)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C
CCOCC[n+]1ccn(C)c1COCC
CN(C)C(N(C)C)=[N+](C)C
Cn1cc[n+](C2(C(C)(C)C)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c1
CCCCCCCCCCn1c[n+](C[C@@H](O)C(F)F)cn1
CCCC[n+]1ccn(-c2ccc(OC)cc2)c1
CC(C)COC(=O)[C@H]([NH3+])C(C)C
CC(C)CCC[N+](C)(C)C
Cn1c[n+](C)nc1N=[N+]=[N-]
CCC(=O)OCCCCCCCCCCC[n+]1ccccc1
CC(C)OC(=O)[C@H]([NH3+])C(C)C
CCC[N+](C)(C)Cc1ccccc1
CC[N+]1(CCOC)CCCCC1
COCCOCC[N+]1(CCOCCOC)CCCCCC1
CCC[N+](C)(C)CCOCCN(C)C
Cn1c(=O)c2c(n(C)c1=O)[n+](C)cn2C
CCCCCCCCCc1n(C)cc[n+]1Cc1ccccc1
C/C=C/C[n+]1ccn(C)c1C
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCCn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
CCCCS/C(NCC)=[NH+]/CC
COc1cccc(C(=O)C[n+]2ccn(C(C)C)c2)c1
CCC[P+](CCC)(CCC)CCCCC[P+](CCC)(CCC)CCC
Cc1ccc(C(C)C)cc1C[N+](C)(Cc1ccccc1)Cc1ccccc1
CCNC(=[NH+]CC)SCC
CCCCCCCCCCCCOC[N+](C)(C)CCO
CC[N+](CC)(CC)C(C)C
CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F
CCc1n(CCOC)cc[n+]1COC
C[N+]1(CCCCCCN)CCCC1
CCCC[n+]1ccn(CCCCC[N+](C)(C)C)c1
CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1
CCCCCCCCCn1cc[nH+]c1
C[N+](C)(C)CC(=O)O
CC[N+]12CCN(CC1)CC2
COc1cccc(C[N+](C)(C)CC(=O)c2ccccc2)c1
CCCCC[n+]1cccc(C)c1
OCCn1cc[n+](CCCC[n+]2ccn(CCO)c2)c1
CCCCCCOCn1cc[n+](COCCCCCC)c1
Cn1cc[n+](CC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
CCCCCCCCSC(NC)=[NH+]C
CCOCn1cc[n+](C)c1C[C@H](C)OC
CCCCCC[NH+]1C=CN=C1
CCCCCCC[n+]1cn(CCC(F)(F)F)cn1
CCCCCCCC[n+]1ccc(CC)cc1
CCCC[n+]1ccn(CCCCCCC#N)c1
CCCCCC[N+](CC)(CCCCCC)CCCCCC
C[n+]1ccn(CCCCn2cc[n+](C)c2)c1
CC(=O)c1cc[n+](C)cc1
CCCCCC[n+]1cc[nH]c1
C[N+](C)(CCO)CCBr
C[n+]1ccn(CC(=O)O)c1
ClCC[NH+]1CCCC1
Cc1n(C)cc[n+]1C
C[n+]1ccn(C(=O)c2ccccc2)c1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccn(CCOCCOCCOCCn2cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1
Cc1cccc[n+]1CCCCCC#N
Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1
CCCCn1cc[n+](Cc2ccc(C)cc2)c1
O=C(O)[C@@H]1CCC[NH2+]1
CCCCCC[n+]1ccn(CCC#N)c1
CCOC(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12
COC(=O)C(C)[N+]
C=CC[N+](C)(C)c1cc(C)ccc1O
CC(C)=C[N+](C)(C)Cc1ccccc1
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
FC(F)(CCCC[n+]1ccccn1)C(F)(F)S(F)(F)(F)(F)F
CCCC[N+]1(C)CCCC(C)C1
CCCCCCCCCCCCOc1ccccc1[N+](C)(C)CCCCCCCCCCCC
Cn1cc[n+](Cc2ccccc2)c1
CCCCCCC[n+]1cn([C@H](C)F)cn1
CCCn1cc(C[C@@H](NC(=O)c2ccccc2)C(=O)OC)[n+](CCC)c1
COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
CCCCCCCCCCCCCCCCOCC(O)C[N+](C)(C)CCCCCCCC
CCN1C(=CC=Cc2n(CC)c3c(Br)c(Br)c(Br)c(Br)c3[n+]2CC)N(CC)c2c(Br)c(Br)c(Br)c(Br)c21
CCn1ccc[n+]1CCOC
CC[n+]1c([N+](=O)[O-])cn(C)c1C
CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21
CCCCNC(=O)Cn1c(C)[n+](CC(=O)c2ccccc2)c2ccccc21
CO[C@@H](C)[N+](C)([C@H](C)OC)[C@H](C)OC
C[C@H](C[n+]1ccn(C)c1)OCc1ccccc1
Cn1nn[n+](N)c1N
COC(=O)Cn1cc(C(=O)OC)[n+](CC(=O)OC)c1
C[N+](C)(C)Cc1ccc(O)cc1
COCCC[n+]1ccn(C)c1
CCCC[NH2+]C
c1ccc(C[n+]2ccn(CCCCCn3cc[n+](Cc4ccccc4)c3)c2)cc1
Nc1n(Cc2ccc([N+](=O)[O-])cc2)c2ccccc2[n+]1Cc1ccc([N+](=O)[O-])cc1
CCCOCc1n(C)cc[n+]1CCOC
CCCCC[N+]1(C)CCCCC1
CCCCCCCC[P+](CC)(CC)CC
CCCCCCCCCC[N+](C)(C)C
CCOC(=O)C[n+]1c(N)n(C)c2ccccc21
CC=C(C)[C@@H](C)[n+]1ccccc1
C[N+](C)(C)CC#N
CCCCCCCCCCCOC[n+]1ccccc1
CCCCCC[S+]1CCCC1
COC[n+]1ccccc1
CCCOC[n+]1ccn(Cc2ccccc2)c1
CCCc1cn(Cc2ccccc2)n[n+]1C
CCCCCCCCCCCC[N+](C)(CC)COCC
CCCCCCCCCC[n+]1ccn(C)c1C
CC[C@H](C)[C@H]([NH3+])C(=O)O
CC[N+](C)(CC)C(CO)c1ccccc1
CC[N+](C)(CC)CC(O)c1ccccc1
C=CC[n+]1ccn(C)c1
CCCn1cc[n+](COCC)c1CC
CCC[P+](CCC)(CCC)CCOCCOCCOCC[P+](CCC)(CCC)CCC
CCCCCCCC[N+]12CCN(CC1)CC2
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1
CCCCC[n+]1ccn(CC)c1COCC
CCN(CC)C(=O)C[n+]1ccn(C(C)(C)C)c1
C[N+](C)(C)CCN=[N+]=[N-]
CCCCC[n+]1ccccc1
CCCCN(C)c1c(N(C)C)[c+]1N(C)C
CCCCCCCCCCCCCCCCCC[n+]1ccc(C)cc1
Cc1cccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)c1
CCCn1c(C)cc(C)[n+]1C
CC[P+](CC)(CC)COC
CC[n+]1c(C)cc(C)n1C
CCCC[n+]1ccn(COC)c1
CCCCC[N+](C)(C)C
C[N+]1(CCCC(F)(F)F)CCCC1
C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1
CCCCCCn1cc[n+](CCC#N)c1
CCCCCCCC/C=C\CCCCCCCC[n+]1ccn(C)c1
CCCCCCCCCCCCCC[N+]1(C)CCCCC1
C=CC[n+]1cn(C(C)CC#N)c2cccc(C)c21
C=CCn1cc[n+](CCCCCCCCCCCC)c1
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1O
C=CCC[P+](CC)(CC)CC
C[C@@H](O)C[n+]1ccn(C)c1
CCCCCCCCCCCC(=O)OCC[n+]1ccccc1
CCOC[N+]1(C)CCCCC1
CCCCCn1cc[n+](CC)c1C[C@@H](C)OC
CCOC=C(C)[NH+](C)C
CCCC[N+](C)(C)CC(=O)OCC
CCC[N+]1(C)CCCC1
C=Cc1ccc(C[N+](CCCC)(CCCC)CCCC)cc1
C[N+](C)(C)C[Si](C)(C)O[Si](C)(C)c1ccccc1
CCCC[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
CCCC[n+]1cn(C)c(I)c1I
CCCCCn1c[n+](CCCCS(=O)(=O)O)cn1
C[n+]1ccn(CCCSC(=S)n2ccnc2)c1
CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(S(C)(=O)=O)cc21
CCCCCCCCC[N+]1(C)CCCCC1
CCOC(=O)CCC[N+](CC)(CC)CC
C=CC[n+]1cn(CCC#N)cc1-c1ccccc1
CCCCCCn1cc[n+]([C@H](C)c2ccccc2)c1
COC[n+]1ccn(C)c1C
Cc1n(C)c2ccccc2[n+]1CC#N
CCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCC)c1
CCCOC(=O)OCC[n+]1ccn(C)c1
COS(=O)(=O)CCCCn1cc[n+](C)c1
C=CCn1cc[nH+]c1
Cn1cc[n+]2c1CCC2
CCCCCn1cc[n+](C)c1C[C@@H](C)OC
C[N@@+]1(CCCF)CCOC1
CCCCC[N+](C)(CCC)CCC
CCCCCCn1cc[n+](CC)c1
COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(C)cc2)c2ccccc21
Cc1cccc[n+]1Cc1ccccc1
CCO[n+]1ccc(OC)cc1
CCCCCCCCCCn1cc[n+](C)c1
CCOCC[n+]1ccn(CCOC)c1CC
CCOP(=S)(OCC)SCCCCCCCCCCCC[n+]1ccn(C)c1
