smiles
O=S(=O)([O-])C[C@H](O)CNC1CCCCC1
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)C(F)(F)F
O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)[O-]
CCCC[C@H](CC)COC(=O)C[C@@H](C(=O)OC[C@@H](CC)CCCC)S(=O)(=O)[O-]
CC([O-])=S
N#Cc1nc[n-]c1C#N
CCCCCCCCCCOS(=O)(=O)[O-]
N[C@@H](CC(=O)[O-])C(=O)O
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O
CC(C)[C@@H](N)C(=O)[O-]
CCCCCCCCOS(=O)(=O)[O-]
CCCCCCCCCCCCC(=O)[O-]
O=C([O-])CNCC(=O)O
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C
CCN(CC)C(=S)[S-]
O=[N+]([O-])c1cn[n-]c1
Cc1ccc2ccccc2c1C(=O)[O-]
O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
O=C([CH-]C(=O)C(F)(F)F)c1cccs1
CCCCCCOC(=O)CC(C(=O)OCCCCCC)C(C(=O)OCCCCCC)S(=O)(=O)[O-]
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)[O-]
F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
O=C1[N-]S(=O)(=O)c2ccccc21
O=P([O-])(C(F)(F)F)C(F)(F)F
Cc1ncc([N+](=O)[O-])[n-]1
O=[N+]([O-])c1c[n-]cn1
C=C1O[B-](F)(F)OC1=C
O=S(=O)([O-])OCC(F)(F)F
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
F[B-](F)(F)c1ccc(C(F)(F)F)cc1
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O
Cl[I-]Cl
O=C([O-])C(F)(F)C(F)(F)F
[S-]c1ccccc1S
O=C(O)c1ccccc1S(=O)(=O)[O-]
N#Cc1ccc[n-]1
Brc1cccc2[n-]ncc12
O=C([O-])[C@@H]1CCCN1
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F
O=C([O-])c1ccncc1
c1nnn[n-]1
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
CCCCCCS(=O)(=O)[O-]
O=S(=O)([O-])NC1CCCCC1
CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1
C[B-](F)(F)F
COC(=C(C#N)C#N)[C-](C#N)C#N
N#C[B-](F)(F)F
CC(C)Cc1ccc([C@@H](C)C(=O)[O-])cc1
S=c1nc[n-][nH]1
Cc1cccc(C)c1[O-]
N[C@@H](CS)C(=O)[O-]
c1nc[n-]n1
O=C([O-])CCCCCC(=O)O
[Cl-]
O=C([O-])CCC1CCCCC1
CS(=O)(=O)[O-]
[O-]c1c(Cl)cc(Cl)cc1Cl
[O-]CC(F)(F)F
O=C([O-])Cc1ccccc1
CC(C)C(=O)[O-]
CC[C@H](C)[C@H](N)C(=O)[O-]
CCc1nc(C)c[n-]1
CCCC[B-](CCCC)(CCCC)CCCC
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)F
NC(=O)C[C@H](N)C(=O)[O-]
O=S(=O)([O-])C(F)(F)[C@H](F)OC(F)(F)C(F)(F)F
Br[Fe-](Br)(Br)Br
O=C([O-])[C@@]1([N+](=O)[O-])N=CN=N1
[N-]=[N+]=[N-]
Nc1ccc(S(=O)(=O)[O-])cc1
c1ccc2[n-]nnc2c1
Brc1ccc2[n-]ncc2c1
O=S(=O)([O-])c1ccccc1I
O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F
Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCc1ccccc1
CCN(CC)C(=O)[O-]
CC(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
O=C([O-])CCCc1ccccc1
CCOCCOCCOS(=O)(=O)[O-]
CCCCCCCCCCCCCCCCCC(=O)[O-]
F[B-](F)(F)c1ccccc1
CO[PH](=O)[O-]
N#C[B-](F)(F)C(F)(F)C(F)(F)F
CCCCS(=O)(=O)[O-]
O=[N+]([O-])c1nnc[n-]1
Cc1ccc2nc[n-]c2c1
N#C[C-](C#N)C#N
CC=C(C)C(=O)[O-]
CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CCCCCCCCC(CCCCCC)C(=O)[O-]
O=[N+]([O-])[O-]
[OH-]
[O-]c1cccc2ccccc12
CC(=O)C=C(C)[O-]
C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
[O-]c1ccccc1
CCCC[C@H](N)C(=O)[O-]
Ic1cc[n-]n1
O=C([O-])C(=O)O
N[C@@H](Cc1c[nH]cn1)C(=O)[O-]
[C-]#N
O=C([O-])CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F
O=S(=O)([N-]S(=O)(=O)OCC(F)(F)F)OCC(F)(F)F
[c-]1nnn[nH]1
[O-]c1ccc(C(F)(F)F)cc1
O=C([O-])C(F)(F)F
O=S(=O)([O-])C(F)(F)C(F)F
CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CC(N)C(=O)[O-]
CCCCCCCC(=O)[O-]
O=S(=O)([O-])C(F)(F)C(F)(F)F
C=C[B-](F)(F)F
O=C([O-])c1cccc(S(=O)(=O)O)c1
O=P([O-])([O-])[O-]
NCCC(=O)[O-]
CCCCN(C)C(=O)[O-]
[O-]c1ccccc1F
Cc1ccccc1S(=O)(=O)[O-]
Brc1c[n-]cn1
O=C([O-])c1ncc[nH]1
CCCCCCCCCCCCCCCCC(=O)[O-]
N[C@@H](Cc1ccc(O)cc1)C(=O)[O-]
O=C([O-])c1ccc2ccccc2c1
NCCCC[C@H](N)C(=O)[O-]
Cc1cc(Cl)ccc1OCCCC(=O)[O-]
Brc1ccc2cn[n-]c2c1
O=C([O-])C1CCCCC1
CCCC[C@@H](CC)COC(=O)[C@@H](C(=O)OC[C@@H](CC)CCCC)S(=O)(=O)[O-]
N#CCC(=C(C#N)C#N)[C-](C#N)C#N
O=C([O-])CSCc1ccccc1
O=C([O-])c1ccccn1
Fc1ccccc1[B-](F)(F)F
CCCCC(=O)[O-]
Cl[Fe-](Cl)(Cl)Br
O=S(=O)([O-])Cl
CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F
O=C(O)c1cccc(S(=O)(=O)[O-])c1
COc1cccc([O-])c1
O=C([O-])C12CC3CC(CC(C3)C1)C2
CCCCCC(C)CCC(=O)[O-]
O=C([O-])C=CC(=O)O
CSc1ccccc1C(=O)[O-]
CCOP[O-]
O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F
[c-]1c[nH]nn1
COCCOS(=O)(=O)[O-]
NCC(=O)[O-]
CC1CCCCN1C(=O)[O-]
O=C([O-])CCC(=O)O
[I-]
N#C[N-][N+](=O)[O-]
CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-]
O=S(=O)([O-])O
CCCOc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
CC(=C(C#N)C#N)[C-](C#N)C#N
FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1
O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CCCS(=O)(=O)[O-]
O=C([C-]C(=O)C(F)(F)F)c1ccco1
CC(C)(C)C(=O)[O-]
FC(F)(F)C(O[Al-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F
FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
O=C([O-])CCCCC(=O)O
N#Cc1ccc2cn[n-]c2c1
O=C([O-])c1ccccc1O
O=S(=O)([O-])OCCCC(F)(F)C(F)(F)F
C[N-]S(=O)(=O)c1ccc(N)cc1
CC(C)c1ncc[n-]1
COC(=O)CC(=O)[O-]
[O-]c1ccc(F)cc1
O=S(=O)([O-])C(F)(F)F
CCCCCCCC/C=C\CCCCCCCC(=O)[O-]
N[C@H](Cc1ccccc1)C(=O)[O-]
CCc1ncc[n-]1
COCCOCCOCCOCC(=O)[O-]
O=C([O-])c1c2ccccc2cc2ccccc12
O=C([O-])CC1CCCC1
Cc1c[n-]cn1
CN(C)c1cccc([O-])c1
CC(O)C(=O)[O-]
Cc1ccccc1[O-]
Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
N#C[S-]
CCOS(=O)(=O)[O-]
CC1(C)CC(=O)C=C([O-])C1
O=C([O-])[C@H](O)[C@@H](O)C(=O)O
O=C([O-])c1ccccc1C(=O)O
O=P([O-])(F)F
C/C=C/C(=O)[O-]
COc1cc(C(=O)[O-])ccc1O
C[C@@H](O)[C@H](N)C(=O)[O-]
COC(=O)C(=O)[O-]
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CSCC[C@H](N)C(=O)[O-]
Nc1cc[n-]n1
[O-]c1ccc(Cl)cc1Cl
CC(O)C(N)C(=O)[O-]
CCC[B-](F)(F)F
NC(=O)CC[C@H](N)C(=O)[O-]
COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)[O-])c1
CCOCC(=O)[O-]
c1c[n-]nn1
O=S(=O)([O-])C[C@@H](O)CN1CCOCC1
C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
N#C[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(=O)N[C@H](C(=O)[O-])C(C)C
CC(=O)N[C@@H](CC(C)C)C(=O)[O-]
FC(F)(F)[N-]C(F)(F)F
CCCc1ncc[n-]1
CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CC(C)CC(N)C(=O)[O-]
CCCCCCCCC(=O)[O-]
COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1
CC(C)(C)c1ccc(C(=O)[O-])cc1
O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F
[O-]c1cccnc1
O=C([O-])c1ccccc1S
Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1Oc1ccccc1
Br[I-]Br
Brc1ccc2[n-]cnc2c1
O=S(=O)([O-])c1ccccc1
[O-]C(c1ccccc1)C(F)(F)F
N#CC(C#N)=C[C-](C#N)C#N
Clc1n[n-]c2ccccc12
c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
[O-]c1ccccc1Cl
COc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
O=C1O[B-](F)(F)OC1=O
N[C@@H](CCC(=O)O)C(=O)[O-]
F[B-](F)(F)c1cccc(C(F)(F)F)c1
O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)C(F)(F)F
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OS(=O)(=O)[O-]
C[C@@H](CC#N)[B-](F)(F)F
CC(C)(C)C(=O)[C-]C(=O)C(F)(F)C(F)(F)C(F)(F)F
C[C@H](N)C(=O)[O-]
N[C@@H](CC(=O)O)C(=O)[O-]
NC(CCC(=O)O)C(=O)[O-]
O=C1CCC[N-]1
CC1=CC(=O)[N-]S(=O)(=O)O1
CC(=O)[C-]C(=O)C(F)(F)F
[O-]c1ccccn1
CC(=O)N[C@@H](C)C(=O)[O-]
[O-]c1ccc2ccccc2c1
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
N#C[B-](F)(F)C#N
[Br-]
[CH2-]C#N
O=[PH]([O-])O
N[C@@H](Cc1ccc2ccccc2c1)C(=O)[O-]
O=S(=O)([O-])C(F)(F)[C@@H](F)C(F)(F)F
COc1ccc([B-](F)(F)F)cc1
N[C@@H](CCC(=O)[O-])C(=O)O
c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC
[O-]C1CCC(F)CC1
Cl[Al-](Cl)(Cl)Cl
FC(F)(F)c1ccn[n-]1
N#C[B-](F)(F)C(F)(F)F
O=C(C=C([O-])c1ccccc1)c1ccccc1
O=C([O-])C1([N+](=O)[O-])N=CN=N1
CCS(=O)(=O)[O-]
CCCCCC(=O)[O-]
O=C1CC(=O)O[B-]2(O1)OC(=O)CC(=O)O2
F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
NCCS(=O)(=O)[O-]
CP(=O)([O-])O
[N-]=C=S
CCCC(=O)[O-]
N#Cc1cccc([B-](F)(F)F)c1
CCP(=O)([O-])O
CC(C)[C@H](N)C(=O)[O-]
Cc1ncc[n-]1
CCCCCCCCCCCCCCCC(=O)[O-]
CC(=O)Oc1ccccc1C(=O)[O-]
CC1(C)C2CCC1(C)C(Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F)C2
O=S1(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C1(F)F
O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
C[C@@]1(C(=O)[O-])CCCN1
O=C([CH-]C(=O)C(F)(F)F)c1ccco1
N#C[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(F)(F)CO[B-](OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F
N#C[B-](F)(C#N)C(F)(F)C(F)(F)F
CC(=O)[CH-]C(=O)C(F)(F)F
O=C1CC(=O)O[B-](F)(F)O1
O=[S@](C[C-](C[S@](=O)C(F)(F)F)O[S@@](=O)C(F)(F)F)C(F)(F)F
c1nn[n-]n1
O=C([O-])C(F)F
CCCCCCOP[O-]
CC(C)(C)Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F
Br[Al-](Br)(Br)Br
O=S(=O)([O-])C[C@H](O)CN1CCOCC1
O=C[O-]
O=C1C=C([O-])c2ccccc21
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C/C=C(\C)C(=O)[O-]
NS(=O)(=O)[O-]
O=S(=O)([O-])F
CO[C@H](C(=O)[O-])c1ccccc1
O=C([O-])COc1ccc2ccccc2c1
O=C([O-])CCl
C[C@H](CC(C)(C)C)CP(=O)([O-])C[C@H](C)CC(C)(C)C
CO[P@@H](=O)[O-]
CC(C)C[C@H](N)C(=O)[O-]
N#C[B-](F)(C#N)C(F)(F)F
COCCOCCOCC(=O)[O-]
CC(=O)O[B-](F)(F)OC(C)=O
Cc1cc(Cl)ccc1OC(C)C(=O)[O-]
O=C([C-]C(=O)C(F)(F)F)c1cccs1
[2H]C([2H])([2H])OS(=O)(=O)[O-]
CCCC[B-](F)(F)F
CCCCOP(=O)([O-])OCCCC
CCCCOS(=O)(=O)[O-]
CCP(=O)(CC)[N-]P(=O)(CC)CC
CCCCCCOS(=O)(=O)[O-]
COc1ccccc1[B-](F)(F)F
[c-]1nc[nH]n1
Cc1cc(Cl)ccc1OCC(=O)[O-]
CCCCCCOC(=O)C[C@@H](C(=O)OCCCCCC)[C@@H](C(=O)OCCCCCC)S(=O)(=O)[O-]
CC(=O)[O-]
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
COCC(=O)[O-]
CCCCCCCCS(=O)(=O)[O-]
[F-]
C[C@H](O)[C@H](N)C(=O)[O-]
Clc1nc[n-]c1Cl
Cc1cn[n-]c1
C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc([B-](c2ccc([Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)(c2ccc([Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc([Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1
O=C(O)CC(O)(CC(=O)O)C(=O)[O-]
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(=O)[O-]
Cc1cccc([O-])c1
CC=CC(=O)[O-]
[O-]c1cccc(F)c1
CCC[C@H](N)C(=O)[O-]
O=P([N-]P(=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CC1(C)[C@@H]2CC[C@H]1[C@@H](S(=O)(=O)[O-])C2=O
Cc1cc[n-]n1
N#Cc1nc(C(F)(F)F)[n-]c1C#N
CCC(=O)[O-]
CCCCCCCC[C@@H](CCCCCC)C(=O)[O-]
O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1
CC(CC#N)[B-](F)(F)F
O=C1O[B-]2(OC(=O)[C@H](c3ccccc3)O2)O[C@H]1c1ccccc1
O=C([O-])CC(=O)O
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CCCCCCCCCCCCOS(=O)(=O)[O-]
N#C[B-](F)(C#N)C#N
CC(C)C[C@@H](N)C(=O)[O-]
CSCC[C@@H](N)C(=O)[O-]
[O-]c1cccc(Cl)c1
O=C([O-])COc1ccc(Cl)cc1Cl
Fc1ccc([B-](F)(F)F)cc1
N[C@@H](CO)C(=O)[O-]
O=C([O-])C=Cc1ccccc1
CNCC(=O)[O-]
CSc1nc2ccccc2[n-]1
CCOCCOS(=O)(=O)[O-]
Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F
Cc1ccc([O-])c(C)c1
N#C[B-](C#N)(C#N)C#N
CCCCCCCCCCCCCC(=O)[O-]
CC(C)c1ccc([O-])cc1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc([B-](c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1
O=[N+]([O-])[N-][N+](=O)[O-]
CCCCCCCCC=CCCCCCCCC(=O)[O-]
O=C([O-])C(=O)[O-]
COCCOCCOS(=O)(=O)[O-]
O=S(=O)(N=S(=O)([O-])C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
[BH4-]
Cc1ccc(C(=O)[O-])cc1C
O=C1O[B-]2(OC(=O)c3ccccc3O2)Oc2ccccc21
CC(=O)CCC(=O)[O-]
Fc1cccc([B-](F)(F)F)c1
N#C[N-]C#N
CCCC[C@@H](CC)CO[P@](=O)([O-])OC[C@@H](CC)CCCC
COP(=O)([O-])OC
CCCCCCCC[Si](C)(C)c1ccc([B-](c2ccc([Si](C)(C)CCCCCCCC)cc2)(c2ccc([Si](C)(C)CCCCCCCC)cc2)c2ccc([Si](C)(C)CCCCCCCC)cc2)cc1
C[Si](C)(CCC(F)(F)F)c1ccc([B-](c2ccc([Si](C)(C)CCC(F)(F)F)cc2)(c2ccc([Si](C)(C)CCC(F)(F)F)cc2)c2ccc([Si](C)(C)CCC(F)(F)F)cc2)cc1
Cc1cc(C(F)(F)F)[n-]n1
O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CCCCCCCCOP[O-]
O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
O=S(=O)([O-])CCN(CCO)CCO
CCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOS(=O)(=O)[O-]
CC(C)(C)c1ccc([O-])cc1
N#CC(C#N)=C(C#N)[C-](C#N)C#N
CCCOS(=O)(=O)[O-]
COc1cccc([B-](F)(F)F)c1
C[C@H](O)C(=O)[O-]
N[C@@H](Cc1ccccc1)C(=O)[O-]
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
I[I-]I
O=C([O-])C=Cc1ccc(O)cc1
O=[N+]([O-])c1ncc[n-]1
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCOP(=S)([S-])OCC
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc([B-](c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1
O=C([O-])C1CCCC1
O=C([O-])O
CC(C)CC(C)(C)CP(=O)([O-])CC(C)(C)CC(C)C
Cc1cc(C)[n-]n1
NC(=O)CCC(=O)[O-]
F[B-](F)(F)C(F)(F)C(F)(F)F
COC(=S)[S-]
COCCOCC(=O)[O-]
CCCCCCCCCCC(=O)[O-]
Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCCc1ccccc1
Cc1ccc([O-])cc1
N#C[B-](C#N)(C#N)C(F)(F)C(F)(F)F
CCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
FC(F)(F)C(O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F
O=C([O-])CO
CCCCC(CC)CCC(=O)[O-]
c1c[n-]cn1
CCCCCCO[PH](=O)[O-]
COc1c(Cl)ccc(Cl)c1C(=O)[O-]
O=C([O-])C1CC1
N#Cc1ccc([B-](F)(F)F)cc1
O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
FC(F)(F)c1cc[n-]n1
O=S(=O)(F)[N-]S(=O)(=O)F
O=S(=O)([O-])OCC(F)(F)C(F)F
CCCC[C@@H](CC)COP(=O)([O-])OC[C@@H](CC)CCCC
O=S(=O)([O-])OC(F)(F)C(F)(F)F
F[P-](F)(F)(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCCCCCCCC(=O)[O-]
O=S(=O)([O-])C(F)(F)[C@@H](F)OC(F)(F)F
CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
Cc1nc([N+](=O)[O-])c[n-]1
CCCCCCC(=O)[O-]
N[C@@H](CCc1ccccc1)C(=O)[O-]
[O-]c1ccc(Cl)cc1
O=C([O-])c1ccccc1
O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
F[B-](F)(F)C(F)(F)C(F)(F)OC(F)(F)F
Cl[Fe-](Cl)(Cl)Cl
Cc1ccc(C)c(S(=O)(=O)[O-])c1
O=c1c([O-])c([O-])c(=O)c1=O
O=C([O-])[C@@H](O)c1ccccc1
O=[N+]([O-])c1ccc([O-])cc1
CCCCC[B-](F)(F)F
O=S(=O)([N-]S(=O)(=O)OCC(F)(F)F)OCCC(F)(F)F
O=C([O-])c1cc(S(=O)(=O)O)ccc1O
CC(C)N(C(=O)[O-])C(C)C
CCCCCCCCCC(=O)[O-]
F[B-](F)(F)C(F)(F)F
O=N[O-]
COS(=O)(=O)[O-]
O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
